WEO Country Code,ISO,WEO Subject Code,Subject Descriptor,Units,Scale,2019
273,MEX,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"24,455.95"
273,MEX,BCA,Current account balance,U.S. dollars,Billions,-15.04
273,MEX,BCA_NGDPD,Current account balance,Percent of GDP,,-1.18
868,FSM,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,0.256
868,FSM,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,1.45
868,FSM,NGDP,"Gross domestic product, current prices",National currency,Billions,0.381
868,FSM,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,0.381
868,FSM,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,0.365
868,FSM,NGDP_D,"Gross domestic product, deflator",Index,,148.522
868,FSM,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"2,503.34"
868,FSM,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"3,110.07"
868,FSM,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"3,718.00"
868,FSM,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"3,718.00"
868,FSM,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"3,562.40"
868,FSM,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,1.044
868,FSM,PCPI,"Inflation, average consumer prices",Index,,131.852
868,FSM,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.756
868,FSM,PCPIE,"Inflation, end of period consumer prices",Index,,131.698
868,FSM,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.756
868,FSM,LP,Population,Persons,Millions,0.102
868,FSM,GGR,General government revenue,National currency,Billions,0.334
868,FSM,GGR_NGDP,General government revenue,Percent of GDP,,87.636
868,FSM,GGX,General government total expenditure,National currency,Billions,0.262
868,FSM,GGX_NGDP,General government total expenditure,Percent of GDP,,68.68
868,FSM,GGXCNL,General government net lending/borrowing,National currency,Billions,0.072
868,FSM,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,18.956
868,FSM,GGXONLB,General government primary net lending/borrowing,National currency,Billions,0.073
868,FSM,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,19.187
868,FSM,GGXWDG,General government gross debt,National currency,Billions,0.07
868,FSM,GGXWDG_NGDP,General government gross debt,Percent of GDP,,18.492
868,FSM,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,0.381
868,FSM,BCA,Current account balance,U.S. dollars,Billions,0.06
868,FSM,BCA_NGDPD,Current account balance,Percent of GDP,,15.665
921,MDA,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,13.305
921,MDA,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,3.5
921,MDA,NGDP,"Gross domestic product, current prices",National currency,Billions,207.3
921,MDA,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,11.688
921,MDA,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,27.282
921,MDA,NGDP_D,"Gross domestic product, deflator",Index,,"1,558.01"
921,MDA,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"3,756.92"
921,MDA,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"6,725.16"
921,MDA,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"58,533.11"
921,MDA,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"3,300.09"
921,MDA,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"7,703.25"
921,MDA,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.019
921,MDA,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,7.598
921,MDA,NID_NGDP,Total investment,Percent of GDP,,25.225
921,MDA,NGSD_NGDP,Gross national savings,Percent of GDP,,16.128
921,MDA,PCPI,"Inflation, average consumer prices",Index,,"55,725.20"
921,MDA,PCPIPCH,"Inflation, average consumer prices",Percent change,,4.94
921,MDA,PCPIE,"Inflation, end of period consumer prices",Index,,"25,790.30"
921,MDA,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,7.543
921,MDA,TM_RPCH,Volume of imports of goods and services,Percent change,,8.086
921,MDA,TMG_RPCH,Volume of Imports of goods,Percent change,,8.086
921,MDA,TX_RPCH,Volume of exports of goods and services,Percent change,,9.704
921,MDA,TXG_RPCH,Volume of exports of goods,Percent change,,9.704
921,MDA,LUR,Unemployment rate,Percent of total labor force,,3.022
921,MDA,LP,Population,Persons,Millions,3.542
921,MDA,GGR,General government revenue,National currency,Billions,63.538
921,MDA,GGR_NGDP,General government revenue,Percent of GDP,,30.65
921,MDA,GGX,General government total expenditure,National currency,Billions,69.758
921,MDA,GGX_NGDP,General government total expenditure,Percent of GDP,,33.651
921,MDA,GGXCNL,General government net lending/borrowing,National currency,Billions,-6.219
921,MDA,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-3
921,MDA,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-4.387
921,MDA,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-2.116
921,MDA,GGXWDG,General government gross debt,National currency,Billions,61.254
921,MDA,GGXWDG_NGDP,General government gross debt,Percent of GDP,,29.548
921,MDA,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,207.3
921,MDA,BCA,Current account balance,U.S. dollars,Billions,-1.063
921,MDA,BCA_NGDPD,Current account balance,Percent of GDP,,-9.097
948,MNG,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"19,233.35"
948,MNG,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,6.5
948,MNG,NGDP,"Gross domestic product, current prices",National currency,Billions,"37,128.92"
948,MNG,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,13.637
948,MNG,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,47.217
948,MNG,NGDP_D,"Gross domestic product, deflator",Index,,193.044
948,MNG,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"5,828,630.06"
948,MNG,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"12,492.17"
948,MNG,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"11,251,847.00"
948,MNG,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"4,132.66"
948,MNG,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"14,308.99"
948,MNG,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.033
948,MNG,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,786.348
948,MNG,NID_NGDP,Total investment,Percent of GDP,,43.164
948,MNG,NGSD_NGDP,Gross national savings,Percent of GDP,,28.771
948,MNG,PCPI,"Inflation, average consumer prices",Index,,123.518
948,MNG,PCPIPCH,"Inflation, average consumer prices",Percent change,,9.034
948,MNG,PCPIE,"Inflation, end of period consumer prices",Index,,127.796
948,MNG,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,8.394
948,MNG,TM_RPCH,Volume of imports of goods and services,Percent change,,-2.332
948,MNG,TMG_RPCH,Volume of Imports of goods,Percent change,,1.424
948,MNG,TX_RPCH,Volume of exports of goods and services,Percent change,,4.785
948,MNG,TXG_RPCH,Volume of exports of goods,Percent change,,9.324
948,MNG,LUR,Unemployment rate,Percent of total labor force,,9
948,MNG,LP,Population,Persons,Millions,3.3
948,MNG,GGR,General government revenue,National currency,Billions,"11,477.83"
948,MNG,GGR_NGDP,General government revenue,Percent of GDP,,30.913
948,MNG,GGX,General government total expenditure,National currency,Billions,"11,271.89"
948,MNG,GGX_NGDP,General government total expenditure,Percent of GDP,,30.359
948,MNG,GGXCNL,General government net lending/borrowing,National currency,Billions,205.933
948,MNG,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.555
948,MNG,GGXONLB,General government primary net lending/borrowing,National currency,Billions,"1,099.42"
948,MNG,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,2.961
948,MNG,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"37,128.92"
948,MNG,BCA,Current account balance,U.S. dollars,Billions,-1.963
948,MNG,BCA_NGDPD,Current account balance,Percent of GDP,,-14.393
943,MNE,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,3.062
943,MNE,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.989
943,MNE,NGDP,"Gross domestic product, current prices",National currency,Billions,4.807
943,MNE,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,5.424
943,MNE,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,12.516
943,MNE,NGDP_D,"Gross domestic product, deflator",Index,,157.013
943,MNE,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"4,912.94"
943,MNE,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"17,533.88"
943,MNE,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"7,713.97"
943,MNE,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"8,703.93"
943,MNE,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"20,083.96"
943,MNE,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.009
943,MNE,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.384
943,MNE,NID_NGDP,Total investment,Percent of GDP,,31.844
943,MNE,NGSD_NGDP,Gross national savings,Percent of GDP,,14.79
943,MNE,PCPI,"Inflation, average consumer prices",Index,,310.205
943,MNE,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.131
943,MNE,PCPIE,"Inflation, end of period consumer prices",Index,,283.327
943,MNE,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.33
943,MNE,TM_RPCH,Volume of imports of goods and services,Percent change,,5.103
943,MNE,TMG_RPCH,Volume of Imports of goods,Percent change,,5.478
943,MNE,TX_RPCH,Volume of exports of goods and services,Percent change,,5.197
943,MNE,TXG_RPCH,Volume of exports of goods,Percent change,,0.627
943,MNE,LP,Population,Persons,Millions,0.623
943,MNE,GGR,General government revenue,National currency,Billions,2.021
943,MNE,GGR_NGDP,General government revenue,Percent of GDP,,42.031
943,MNE,GGX,General government total expenditure,National currency,Billions,2.195
943,MNE,GGX_NGDP,General government total expenditure,Percent of GDP,,45.652
943,MNE,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.174
943,MNE,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-3.621
943,MNE,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-0.067
943,MNE,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-1.402
943,MNE,GGXWDG,General government gross debt,National currency,Billions,3.9
943,MNE,GGXWDG_NGDP,General government gross debt,Percent of GDP,,81.135
943,MNE,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,4.807
943,MNE,BCA,Current account balance,U.S. dollars,Billions,-0.926
943,MNE,BCA_NGDPD,Current account balance,Percent of GDP,,-17.063
686,MAR,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"1,004.99"
686,MAR,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.657
686,MAR,NGDP,"Gross domestic product, current prices",National currency,Billions,"1,151.83"
686,MAR,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,119.04
686,MAR,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,328.651
686,MAR,NGDP_D,"Gross domestic product, deflator",Index,,114.611
686,MAR,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"28,240.28"
686,MAR,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"8,062.55"
686,MAR,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"32,366.48"
686,MAR,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"3,345.03"
686,MAR,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"9,235.15"
686,MAR,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.232
686,MAR,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,3.505
686,MAR,NID_NGDP,Total investment,Percent of GDP,,34.327
686,MAR,NGSD_NGDP,Gross national savings,Percent of GDP,,29.877
686,MAR,PCPI,"Inflation, average consumer prices",Index,,120.9
686,MAR,PCPIPCH,"Inflation, average consumer prices",Percent change,,0.65
686,MAR,PCPIE,"Inflation, end of period consumer prices",Index,,120.625
686,MAR,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,0.65
686,MAR,TM_RPCH,Volume of imports of goods and services,Percent change,,2.846
686,MAR,TMG_RPCH,Volume of Imports of goods,Percent change,,2.749
686,MAR,TX_RPCH,Volume of exports of goods and services,Percent change,,5.726
686,MAR,TXG_RPCH,Volume of exports of goods,Percent change,,6.111
686,MAR,LUR,Unemployment rate,Percent of total labor force,,9.23
686,MAR,LP,Population,Persons,Millions,35.587
686,MAR,GGR,General government revenue,National currency,Billions,302.068
686,MAR,GGR_NGDP,General government revenue,Percent of GDP,,26.225
686,MAR,GGX,General government total expenditure,National currency,Billions,344.799
686,MAR,GGX_NGDP,General government total expenditure,Percent of GDP,,29.935
